AnotherMonitor Record,Starting date and time:,2019-07-16-11-52-39,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),AnotherMonitor (Pid 10859) CPU usage (%),AnotherMonitor Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
18.84058,0.28985506,5300,,847376,703172,352984,350188,147456
24.512535,0.0,5300,,847624,702924,352736,350188,147456
22.033897,0.0,5300,,847624,702924,352736,350188,147456
23.119778,0.0,5300,,847996,702552,352364,350188,147456
21.22905,0.2793296,5300,,848248,702300,352116,350184,147456
24.585636,0.0,5300,,848244,702304,352116,350188,147456
25.0,0.0,5300,,848492,702056,351868,350188,147456
25.54945,0.0,5300,,848492,702056,351868,350188,147456
19.428572,0.2857143,5300,,848492,702056,351868,350188,147456
19.308357,0.0,5300,,848244,702304,352116,350188,147456
23.958334,0.0,5300,,848372,702176,351992,350184,147456
21.965319,0.28901735,5300,,848492,702056,351868,350188,147456
23.88889,0.0,5300,,847748,702800,352612,350188,147456
20.916906,0.0,5300,,847996,702552,352364,350188,147456
17.971014,0.28985506,5300,,847664,702884,352416,350468,147456
24.722221,0.0,5300,,847840,702708,352240,350468,147456
23.69146,0.0,5300,,848088,702460,351992,350468,147456
20.930233,0.0,5300,,848212,702336,351868,350468,147456
19.770773,0.28653294,5300,,848460,702088,351620,350468,147456
18.89535,0.0,5300,,848464,702084,351620,350464,147456
20.520231,0.0,5300,,848708,701840,351372,350468,147456
21.408451,0.0,5300,,848708,701840,351372,350468,147456
21.6763,0.28901735,5300,,848720,701828,351372,350456,147456
20.809248,0.0,5300,,848832,701716,351248,350468,147456
25.543478,0.0,5300,,849076,701472,351000,350472,147456
19.710144,0.0,5300,,849448,701100,350628,350472,147456
22.12885,0.28011206,5300,,849820,700728,350256,350472,147456
18.128654,0.0,5300,,849936,700612,350132,350480,147456
23.268698,0.0,5300,,850184,700364,349884,350480,147456
23.595505,0.28089887,5300,,851324,699224,348744,350480,147456
22.096317,0.56657225,5300,,850928,699620,349140,350480,147456
23.076923,0.0,5300,,850928,699620,349140,350480,147456
19.298246,0.0,5300,,851052,699496,349016,350480,147456
20.639534,0.0,5300,,851052,699496,349016,350480,147456
25.479452,0.0,5300,,851300,699248,348768,350480,147456
22.096317,0.28328612,5300,,850184,700364,349884,350480,147456
21.59091,0.0,5300,,850820,699728,349264,350464,147456
22.727272,0.0,5300,,850404,700144,349664,350480,147456
20.630373,0.0,5300,,850432,700116,349636,350480,147456
22.739725,0.2739726,5300,,850432,700116,349636,350480,147456
22.281168,0.530504,5300,,850556,699992,349512,350480,147456
23.545706,0.0,5300,,850804,699744,349388,350480,147456
23.2493,0.0,5300,,849836,700712,350232,350480,147456
24.109589,0.0,5300,,850700,699848,349368,350480,147456
19.034853,0.0,5300,,850804,699744,349264,350480,147456
21.122995,0.0,5300,,850804,699744,349264,350480,147456
17.231638,0.0,5300,,850604,699944,349464,350480,147456
21.179625,0.0,5300,,850556,699992,349512,350480,147456
18.406593,0.0,5300,,850556,699992,349512,350480,147456
39.641945,0.25575447,5300,,838384,712164,357984,354180,147456
9.8404255,0.0,5300,,834108,716440,375860,340580,147456
3.7735848,0.0,5300,,833280,717268,376684,340584,147456
14.634147,0.0,5300,,833644,716904,375880,341024,147456
2.393617,0.26595744,5300,,833632,716916,375876,341040,147456
1.2787724,0.0,5300,,833536,717012,375952,341060,147456
5.0890584,0.0,5300,,829820,720728,379688,341040,147456
23.835617,0.0,5300,,827396,723152,376148,347004,147456
11.4754095,0.27322406,5300,,840880,709668,347288,362380,147456
7.068063,0.0,5300,,823572,726976,379932,347168,147456
22.53886,0.0,5300,,843832,706716,341516,365200,147456
16.483517,0.2747253,5300,,830948,719600,354552,365048,147456
11.256544,0.0,5300,,830832,719716,354640,365076,147456
0.78740156,0.0,5300,,830688,719860,354760,365100,147456
9.921671,0.0,5300,,830652,719896,354812,365084,147456
12.307693,0.25641027,5300,,829892,720656,355484,365172,147456
9.114583,0.0,5300,,827244,723304,353916,369388,147456
7.39726,0.0,5300,,826588,723960,354308,369652,147456
15.013405,0.536193,5300,,826204,724344,351676,372668,147456
15.104167,0.0,5300,,827936,722612,347940,374672,147456
14.397905,0.0,5300,,832404,718144,338360,379784,147456
7.216495,0.0,5300,,832660,717888,338112,379776,147456
2.5575447,0.25575447,5300,,830248,720300,340524,379776,147456
15.094339,0.0,5300,,830136,720412,340296,380116,147456
1.8229166,0.0,5300,,830164,720384,340220,380164,147456
24.543081,4.9608355,5300,,829208,721340,345228,376236,147456
6.0439563,2.1978023,5300,,828824,721724,338628,383096,147456
6.3492064,3.9682539,5300,,829240,721308,338256,383052,147456
4.266667,2.1333334,5300,,830012,720536,337504,383032,147456
4.9479165,1.8229166,5300,,830428,720120,336984,383136,147456
3.183024,2.122016,5300,,831264,719284,336148,383136,147456
15.681234,0.5141388,5300,,831376,719172,333336,385836,147456
6.878307,0.0,5300,,831592,718956,333160,385796,147456
4.4736843,0.0,5300,,831840,718708,332912,385796,147456
4.712042,0.2617801,5300,,832172,718376,332300,386076,147456
30.76923,0.0,5300,,845440,705108,302228,402880,147456
7.5,0.0,5300,,845660,704888,312024,392864,147456
24.671917,0.2624672,5300,,844580,705968,309404,396564,147456
23.834196,0.0,5300,,864284,686264,292396,393868,147456
29.539295,0.0,5300,,858488,692060,324492,367692,147456
7.162534,0.0,5300,,858608,691940,324176,367764,147456
20.27027,0.27027026,5300,,862648,687900,319684,368192,147456
68.6684,0.0,5300,,879528,671020,310576,360544,147456
48.77384,0.0,5300,,894620,655928,308932,347120,147456
59.640102,0.5141388,5300,,904900,645648,305996,339652,147456
77.77778,0.0,5300,,911464,639084,305420,333664,147456
50.131233,0.0,5300,,905880,644668,309572,335144,147456
54.52128,0.0,5300,,909640,640908,314496,326500,147456
51.60428,0.26737967,5300,,911816,638732,309964,328768,147456
61.70213,0.0,5300,,916092,634456,303980,330476,147456
74.677,0.0,5300,,917288,633260,308412,324896,147456
43.93241,0.30721965,5300,,922092,628456,309792,318712,147456
43.896103,0.0,5300,,922544,628004,307148,320856,147456
41.97861,0.0,5300,,924144,626404,309620,316784,147456
45.28302,0.0,5300,,924060,626488,309252,317236,147456
52.835052,0.0,5300,,928148,622400,308840,313560,147456
45.915493,0.0,5300,,928828,621720,307248,314472,147456
38.666668,0.0,5300,,929216,621332,309500,311832,147456
64.59948,0.0,5300,,923324,627224,317088,310136,147456
28.205128,0.25641027,5300,,927960,622588,321536,301052,147456
12.433863,0.0,5300,,922520,628028,327016,301012,147456
14.0625,0.0,5300,,919868,630680,331828,298852,147456
7.310705,0.2610966,5300,,919280,631268,327552,303716,147456
10.904255,0.0,5300,,919668,630880,327172,303708,147456
43.53562,0.0,5300,,918464,632084,327640,304444,147456
23.848238,0.0,5300,,917888,632660,322632,310028,147456
3.90625,0.26041666,5300,,918452,632096,322236,309984,147456
32.105263,0.0,5300,,918908,631640,316556,315084,147456
48.56397,0.0,5300,,913916,636632,321324,315308,147456
49.6063,0.0,5300,,913340,637208,321596,315612,147456
39.325844,0.0,5300,,913264,637284,321472,315812,147456
4.123711,0.25773194,5300,,913228,637320,321472,315848,147456
2.8277636,0.0,5300,,913220,637328,321472,315856,147456
6.2827225,0.0,5300,,911672,638876,322392,316484,147456
2.849741,0.0,5300,,910976,639572,323084,316488,147456
3.8860104,0.5181347,5300,,911000,639548,323060,316488,147456
3.8461537,0.0,5300,,910968,639580,323084,316496,147456
46.272495,0.0,5300,,917464,633084,311888,321196,147456
71.354164,0.0,5300,,920928,629620,325684,303936,147456
64.73684,0.0,5300,,918940,631608,327356,304252,147456
64.210526,0.0,5300,,919236,631312,326344,304968,147456
57.336956,1.0869565,5300,,919284,631264,327456,303808,147456
50.273224,0.27322406,5300,,919748,630800,326020,304780,147456
45.58011,0.0,5300,,920276,630272,325408,304864,147456
16.0,0.0,5300,,917384,633164,330748,302416,147456
48.01061,0.0,5300,,921168,629380,299148,330232,147456
46.321526,0.0,5300,,921744,628804,295180,333624,147456
47.0437,0.0,5300,,924272,626276,281924,344352,147456
41.71123,0.26737967,5300,,926560,623988,312608,311380,147456
53.54331,0.0,5300,,926072,624476,309328,315148,147456
66.92308,0.0,5300,,929288,621260,306112,315148,147456
43.53562,0.0,5300,,934116,616432,301172,315260,147456
39.845757,0.0,5300,,933544,617004,303848,313156,147456
34.510868,0.0,5300,,926768,623780,310628,313152,147456
27.748692,0.2617801,5300,,925128,625420,312280,313140,147456
23.453608,0.0,5300,,911516,639032,321156,317876,147456
17.241379,0.0,5300,,910252,640296,338216,302080,147456
4.255319,0.0,5300,,910324,640224,338164,302060,147456
9.919571,0.2680965,5300,,910276,640272,338040,302356,147456
23.237598,2.8720627,5300,,910368,640180,337104,303076,147456
8.310249,2.7700832,5300,,905368,645180,342096,303084,147456
8.625337,4.3126683,5300,,905208,645340,342256,303084,147456
2.6595745,2.1276596,5300,,905264,645284,342200,303084,147456
5.6910567,2.1680217,5300,,898320,652228,349144,303084,147456
2.3872678,1.856764,5300,,898688,651860,348776,303084,147456
11.382113,2.1680217,5300,,899820,650728,346892,303836,147456
3.916449,2.610966,5300,,899004,651544,347692,303852,147456
8.157895,4.4736843,5300,,899416,651132,347272,303860,147456
7.7540107,5.882353,5300,,898496,652052,348064,303988,147456
4.134367,3.359173,5300,,898496,652052,348064,303988,147456
5.793451,3.02267,5300,,898544,652004,348016,303988,147456
2.8205128,1.7948718,5300,,898496,652052,348064,303988,147456
1.0498688,2.3622048,5300,,897220,653328,349340,303988,147456
3.4946237,2.419355,5300,,897504,653044,349056,303988,147456
5.912596,2.0565553,5300,,897500,653048,349056,303992,147456
14.600551,0.5509642,5300,,896208,654340,350208,304180,147456
15.968586,0.0,5300,,896248,654300,358296,296040,147456
12.533334,2.1333334,5300,,896220,654328,357104,297224,147456
