AnotherMonitor Record,Starting date and time:,2019-07-21-15-10-35,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),AnotherMonitor (Pid 6912) CPU usage (%),AnotherMonitor Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
3.6745408,0.5249344,5004,,946860,603688,210812,392876,147456
6.233766,0.0,5004,,946988,603560,210572,392988,147456
13.563829,0.0,5004,,952880,597668,201644,396024,147456
4.5698924,0.0,5004,,952336,598212,201420,396792,147456
5.249344,0.0,5004,,950560,599988,213608,386380,147456
9.189189,0.0,5004,,950424,600124,213656,386468,147456
8.918919,0.0,5004,,950440,600108,213532,386576,147456
9.782609,0.0,5004,,949644,600904,217072,383832,147456
12.073491,0.0,5004,,949516,601032,216996,384036,147456
10.109289,0.27322406,5004,,950904,599644,215424,384220,147456
13.866667,0.0,5004,,950976,599572,215384,384188,147456
13.586957,0.0,5004,,950976,599572,215384,384188,147456
3.8860104,0.0,5004,,952964,597584,215916,381668,147456
1.2886598,0.5154639,5004,,952588,597960,216028,381932,147456
1.0282776,0.0,5004,,952512,598036,216028,382008,147456
1.2886598,0.0,5004,,952504,598044,216036,382008,147456
4.556962,0.0,5004,,952496,598052,216044,382008,147456
8.510638,0.0,5004,,952496,598052,216052,382000,147456
8.967391,0.0,5004,,951984,598564,214604,383960,147456
0.52910054,0.0,5004,,951708,598840,214668,384172,147456
9.711287,0.0,5004,,951956,598592,214420,384172,147456
2.9177718,0.265252,5004,,951948,598600,214428,384172,147456
3.4031413,0.0,5004,,952952,597596,215732,381864,147456
0.5263158,0.0,5004,,953012,597536,215792,381744,147456
15.733334,0.0,5004,,953352,597196,219928,377268,147456
9.358289,0.26737967,5004,,954684,595864,219700,376164,147456
11.345647,0.0,5004,,957216,593332,215668,377664,147456
36.164383,0.0,5004,,962404,588144,214344,373800,147456
38.337803,0.0,5004,,975140,575408,211252,364156,147456
9.115281,0.2680965,5004,,976436,574112,220204,353920,147456
1.5544041,0.0,5004,,976240,574308,220304,354004,147456
0.7653061,0.5102041,5004,,975256,575292,222296,352996,147456
24.083769,0.2617801,5004,,974532,576016,222076,353940,147456
39.641945,0.0,5004,,974828,575720,218292,357428,147456
32.453827,0.0,5004,,975008,575540,221160,354428,147456
9.114583,0.0,5004,,975096,575452,220988,354436,147456
1.7994858,0.2570694,5004,,975192,575356,221948,353408,147456
13.83812,0.0,5004,,974472,576076,222696,353380,147456
34.974094,0.0,5004,,974032,576516,221828,354712,147456
44.204853,0.0,5004,,974468,576080,216468,359612,147456
40.47619,0.0,5004,,975012,575536,217240,358296,147456
23.056301,0.0,5004,,935856,614692,252872,362068,147456
39.74026,0.25974026,5004,,945032,605516,209372,396144,147456
11.081794,0.0,5004,,947396,603152,235520,367632,147456
5.235602,0.0,5004,,948112,602436,235848,366588,147456
2.368421,0.0,5004,,947992,602556,235996,366560,147456
31.37755,0.25510204,5004,,938312,612236,244120,368116,147456
9.090909,0.0,5004,,937144,613404,245288,368116,147456
2.3498695,0.0,5004,,937200,613348,245228,368120,147456
8.465609,0.26455027,5004,,937064,613484,245180,368304,147456
7.486631,0.0,5004,,937636,612912,244608,368304,147456
8.563536,0.0,5004,,937884,612664,244360,368304,147456
2.624672,0.2624672,5004,,937884,612664,244360,368304,147456
0.25510204,0.0,5004,,938008,612540,244236,368304,147456
3.1496062,0.0,5004,,936632,613916,245616,368300,147456
3.2608695,0.0,5004,,936376,614172,245848,368324,147456
7.9452057,0.2739726,5004,,936484,614064,245724,368340,147456
9.340659,0.0,5004,,936368,614180,245840,368340,147456
15.053763,3.2258065,5004,,935768,614780,244772,370008,147456
9.4182825,4.432133,5004,,936016,614532,244524,370008,147456
3.8043478,1.9021739,5004,,936140,614408,244400,370008,147456
2.631579,1.8421053,5004,,936272,614276,244268,370008,147456
3.6363637,2.077922,5004,,936640,613908,243896,370012,147456
3.90625,2.6041667,5004,,936316,614232,244220,370012,147456
3.9893618,1.8617021,5004,,936640,613908,243904,370004,147456
2.617801,1.8324608,5004,,936640,613908,243896,370012,147456
3.6649215,1.8324608,5004,,936632,613916,243904,370012,147456
16.129032,0.53763443,5004,,935820,614728,242056,372672,147456
1.305483,0.0,5004,,935012,615536,242864,372672,147456
10.966058,0.2610966,5004,,952648,597900,201400,396400,147456
32.77311,0.0,5004,,963744,586804,244112,342736,147456
19.947506,0.0,5004,,958052,592496,247380,345116,147456
13.984169,0.0,5004,,959008,591540,249788,341752,147456
16.75532,0.0,5004,,956412,594136,269148,324988,147456
20.424402,0.0,5004,,946276,604272,291032,313240,147456
13.498623,0.2754821,5004,,784532,766016,469628,296388,147456
32.19895,0.0,5004,,654360,896188,598276,297912,147456
15.897436,0.0,5004,,658952,891596,596032,295564,147456
13.978495,0.0,5004,,602120,948428,673484,274944,147456
17.166212,0.27247956,5004,,585264,965284,680560,284724,147456
12.771739,0.0,5004,,589104,961444,672688,288756,147456
12.600536,0.0,5004,,589304,961244,672564,288680,147456
8.02139,0.0,5004,,589352,961196,672564,288632,147456
14.127424,0.0,5004,,591232,959316,668772,290544,147456
9.066667,0.26666668,5004,,589408,961140,671480,289660,147456
11.051213,0.0,5004,,566840,983708,694360,289348,147456
10.026385,0.0,5004,,566560,983988,693988,290000,147456
3.6553526,0.0,5004,,566592,983956,693740,290216,147456
3.3419023,0.2570694,5004,,560888,989660,699224,290436,147456
15.284974,0.0,5004,,578784,971764,656816,314948,147456
45.454544,0.0,5004,,590856,959692,619936,339880,147456
61.684784,0.0,5004,,614296,936252,550012,386240,147456
59.128067,0.27247956,5004,,633812,916736,461508,455228,147456
36.292427,0.0,5004,,636216,914332,457640,456692,147456
40.159573,0.0,5004,,643768,906780,446732,460048,147456
29.55801,0.0,5004,,614136,936412,472372,464164,147456
64.09574,1.0638298,5004,,614980,935568,464000,471568,147456
16.39785,0.0,5004,,609880,940668,471908,468760,147456
6.6666665,0.0,5004,,609820,940728,471964,468764,147456
11.325967,0.2762431,5004,,609344,941204,472188,469016,147456
10.597826,0.0,5004,,609616,940932,463700,477232,147456
7.733333,0.0,5004,,604844,945704,468440,477264,147456
0.5154639,0.0,5004,,604564,945984,468720,477264,147456
3.1496062,0.2624672,5004,,604936,945612,468348,477264,147456
15.027323,3.0054646,5004,,603488,947060,469800,477260,147456
11.813187,4.945055,5004,,603440,947108,469836,477272,147456
9.560723,7.235142,5004,,603572,946976,469712,477264,147456
6.10687,3.053435,5004,,603436,947112,469836,477276,147456
4.0609136,2.7918782,5004,,603692,946856,469704,477276,147456
4.591837,2.2959185,5004,,603568,946980,469704,477276,147456
1.8421053,2.1052632,5004,,603932,946616,469340,477276,147456
1.8421053,2.1052632,5004,,603932,946616,469340,477276,147456
3.1088083,2.0725389,5004,,603964,946584,469316,477268,147456
3.116883,2.077922,5004,,604056,946492,469216,477276,147456
4.266667,2.1333334,5004,,605052,945496,468100,477396,147456
2.8720627,2.0887728,5004,,605048,945500,468100,477400,147456
3.3505154,2.0618556,5004,,605048,945500,468100,477400,147456
3.8860104,2.0725389,5004,,605048,945500,468100,477400,147456
20.3125,3.125,5004,,608776,941772,460920,480852,147456
7.6115484,0.0,5004,,609396,941152,460312,480840,147456
8.28877,0.26737967,5004,,609732,940816,459568,481248,147456
14.441417,0.0,5004,,609940,940608,459196,481412,147456
12.737127,0.0,5004,,610068,940480,459072,481408,147456
9.6858635,0.0,5004,,607332,943216,461808,481408,147456
0.77922076,0.0,5004,,607480,943068,461660,481408,147456
28.608923,0.2624672,5004,,612904,937644,439744,497912,147456
10.714286,0.0,5004,,613940,936608,437884,498724,147456
22.580645,0.0,5004,,617292,933256,435216,498040,147456
34.366924,0.0,5004,,628304,922244,421416,500952,147456
47.894737,0.0,5004,,649232,901316,396176,505140,147456
61.640213,0.26455027,5004,,682748,867800,290300,577500,147456
34.417343,0.0,5004,,659348,891200,318908,572292,147456
4.6875,0.0,5004,,655640,894908,319816,575092,147456
28.571428,0.0,5004,,658584,891964,316848,575240,147456
6.5104165,0.26041666,5004,,659036,891512,316344,575168,147456
42.473118,0.0,5004,,663752,886796,313676,573120,147456
26.31579,0.0,5004,,662144,888404,316948,571456,147456
39.37008,0.2624672,5004,,661572,888976,312720,576256,147456
29.72973,0.0,5004,,661464,889084,313068,576016,147456
42.2043,0.0,5004,,665876,884672,308256,576416,147456
33.333332,0.0,5004,,666764,883784,306996,576944,147456
24.93225,0.2710027,5004,,667028,883520,306576,576944,147456
37.700535,0.0,5004,,674108,876440,298196,578244,147456
59.23077,0.0,5004,,691068,859480,284624,574856,147456
57.402596,0.0,5004,,708568,841980,281692,560288,147456
46.505375,0.0,5004,,708260,842288,287684,554604,147456
42.820515,0.0,5004,,714100,836448,287268,549180,147456
64.089775,0.24937657,5004,,739632,810916,259496,551420,147456
52.971577,0.0,5004,,741024,809524,280064,529460,147456
37.5,0.0,5004,,729488,821060,301576,519484,147456
26.415094,0.0,5004,,728440,822108,302588,519520,147456
17.213116,0.0,5004,,728072,822476,302904,519572,147456
12.894737,0.2631579,5004,,727520,823028,303336,519692,147456
32.142857,0.0,5004,,724332,826216,306004,520212,147456
30.263159,0.7894737,5004,,722788,827760,307452,520308,147456
31.675392,0.0,5004,,726676,823872,300436,523436,147456
17.6,0.0,5004,,726968,823580,300092,523488,147456
1.5306122,0.0,5004,,727272,823276,300544,522732,147456
36.339523,0.0,5004,,732056,818492,298776,519716,147456
64.1161,0.0,5004,,736832,813716,293576,520140,147456
67.45407,0.2624672,5004,,761228,789320,263116,526204,147456
44.715446,0.0,5004,,770756,779792,288028,491764,147456
42.032967,0.0,5004,,769780,780768,283724,497044,147456
22.282608,0.0,5004,,771596,778952,281872,497080,147456
46.368713,0.0,5004,,772624,777924,282152,495772,147456
66.32653,0.5102041,5004,,784820,765728,289420,476308,147456
55.208332,0.0,5004,,790620,759928,282964,476964,147456
30.456852,0.0,5004,,788244,762304,289256,473048,147456
22.849463,0.0,5004,,787056,763492,290388,473104,147456
22.038567,0.0,5004,,787036,763512,290444,473068,147456
23.180593,0.0,5004,,787104,763444,290368,473076,147456
22.404371,0.0,5004,,786480,764068,290988,473080,147456
30.708662,0.0,5004,,742684,807864,334872,472992,147456
23.2,0.0,5004,,741024,809524,336496,473028,147456
27.105263,0.2631579,5004,,742036,808512,335164,473348,147456
26.233767,0.0,5004,,742276,808272,334924,473348,147456
21.11111,0.0,5004,,742100,808448,335100,473348,147456
27.272728,0.0,5004,,745012,805536,330856,474680,147456
30.670103,0.25773194,5004,,745628,804920,330296,474748,147456
24.210526,0.0,5004,,745860,804688,329940,474748,147456
29.381443,0.0,5004,,742260,808288,333540,474748,147456
24.53826,0.0,5004,,742380,808168,333416,474752,147456
24.736841,0.0,5004,,742496,808052,333292,474760,147456
25.263159,0.0,5004,,743624,806924,331868,475056,147456
25.593668,0.26385224,5004,,743924,806624,331408,475216,147456
25.194805,0.0,5004,,744024,806524,331308,475216,147456
23.607428,0.0,5004,,744148,806400,331184,475216,147456
28.08399,0.0,5004,,745480,805068,329700,475368,147456
27.423822,0.0,5004,,745476,805072,329648,475424,147456
27.049181,0.0,5004,,745480,805068,329548,475520,147456
25.690607,0.5524862,5004,,740848,809700,334160,475540,147456
25.46917,0.0,5004,,740508,810040,334496,475544,147456
25.329815,0.0,5004,,740672,809876,334324,475552,147456
24.739584,0.0,5004,,740416,810132,334580,475552,147456
23.097826,0.0,5004,,740616,809932,334380,475552,147456
29.69543,0.2538071,5004,,739900,810648,335096,475552,147456
26.493507,0.0,5004,,740096,810452,334900,475552,147456
19.889503,0.2762431,5004,,740096,810452,334900,475552,147456
25.207756,0.0,5004,,738748,811800,335656,476144,147456
21.525885,0.0,5004,,740248,810300,334280,476020,147456
27.22372,0.0,5004,,743420,807128,329568,477560,147456
21.703297,0.0,5004,,743544,807004,329444,477560,147456
24.390244,0.0,5004,,687208,863340,386304,477036,147456
25.205479,0.2739726,5004,,684244,866304,389240,477064,147456
24.512535,0.0,5004,,684496,866052,388840,477212,147456
26.109661,0.0,5004,,683884,866664,388988,477676,147456
22.520107,0.0,5004,,684008,866540,388864,477676,147456
23.947369,0.0,5004,,684132,866416,388740,477676,147456
23.076923,0.0,5004,,684256,866292,388616,477676,147456
24.80211,0.26385224,5004,,684508,866040,388368,477672,147456
23.592493,0.0,5004,,684008,866540,388864,477676,147456
26.356588,0.0,5004,,684140,866408,388740,477668,147456
25.319693,0.0,5004,,684248,866300,388624,477676,147456
27.604166,0.0,5004,,685640,864908,386852,478056,147456
26.546392,0.25773194,5004,,686176,864372,386228,478144,147456
24.403183,0.0,5004,,686124,864424,386276,478148,147456
24.671917,0.0,5004,,686124,864424,386276,478148,147456
21.369864,0.0,5004,,686364,864184,386028,478156,147456
24.281984,0.0,5004,,686488,864060,385904,478156,147456
25.714285,0.25974026,5004,,684016,866532,388380,478152,147456
23.733334,0.0,5004,,681708,868840,390684,478156,147456
25.474255,0.0,5004,,681536,869012,390856,478156,147456
26.470589,0.0,5004,,681536,869012,390856,478156,147456
28.010471,0.0,5004,,685268,865280,385660,479620,147456
23.03523,0.0,5004,,685580,864968,385400,479568,147456
32.48082,0.25575447,5004,,685116,865432,385680,479752,147456
25.916231,0.0,5004,,685024,865524,385772,479752,147456
27.272728,0.0,5004,,685024,865524,385772,479752,147456
27.604166,0.78125,5004,,685924,864624,384408,480216,147456
27.027027,0.0,5004,,686248,864300,384088,480212,147456
26.486486,0.0,5004,,686220,864328,384112,480216,147456
31.060606,0.25252524,5004,,685920,864628,384412,480216,147456
27.466667,0.0,5004,,686112,864436,384236,480200,147456
31.151833,0.0,5004,,684968,865580,385376,480204,147456
29.22252,0.0,5004,,685180,865368,385172,480196,147456
24.184782,0.0,5004,,685124,865424,385220,480204,147456
28.266666,0.26666668,5004,,685024,865524,385320,480204,147456
23.2,0.0,5004,,685000,865548,385344,480204,147456
29.508196,0.0,5004,,688584,861964,380252,481712,147456
23.770493,0.0,5004,,688708,861840,380128,481712,147456
20.604395,0.0,5004,,688708,861840,380128,481712,147456
20.385675,0.2754821,5004,,688832,861716,380004,481712,147456
19.774012,0.0,5004,,688956,861592,379880,481712,147456
26.684637,0.0,5004,,691604,858944,376780,482164,147456
24.25876,0.0,5004,,691952,858596,376440,482156,147456
22.788204,0.0,5004,,691976,858572,376408,482164,147456
24.671917,0.0,5004,,691852,858696,376532,482164,147456
23.86059,0.2680965,5004,,691844,858704,376540,482164,147456
26.11111,0.0,5004,,692092,858456,376292,482164,147456
18.181818,0.0,5004,,691336,859212,377048,482164,147456
22.4,0.0,5004,,691348,859200,377036,482164,147456
18.88889,0.0,5004,,691348,859200,377036,482164,147456
23.243244,0.27027026,5004,,691148,859400,377236,482164,147456
19.889503,0.0,5004,,691128,859420,377264,482156,147456
22.371967,0.0,5004,,691300,859248,377076,482172,147456
26.165804,0.0,5004,,691276,859272,377100,482172,147456
22.282608,0.54347825,5004,,691400,859148,376976,482172,147456
24.664879,0.0,5004,,693032,857516,374944,482572,147456
24.72826,0.0,5004,,693048,857500,374868,482632,147456
25.277779,0.0,5004,,693272,857276,374652,482624,147456
20.821918,0.0,5004,,693360,857188,374672,482616,147456
27.22372,0.0,5004,,695560,854988,370876,484112,147456
24.128687,0.0,5004,,696412,854136,370132,484004,147456
23.728813,0.56497175,5004,,696156,854392,370380,484012,147456
25.915493,0.0,5004,,696488,854060,370040,484020,147456
25.561798,0.0,5004,,696636,853912,369892,484020,147456
25.070423,0.28169015,5004,,696488,854060,370040,484020,147456
23.415977,0.0,5004,,697108,853440,369420,484020,147456
22.01087,0.0,5004,,697108,853440,369420,484020,147456
21.081081,0.27027026,5004,,697236,853312,369296,484016,147456
26.01626,0.0,5004,,697232,853316,369296,484020,147456
22.905027,0.0,5004,,696388,854160,370140,484020,147456
22.91105,0.0,5004,,696236,854312,370292,484020,147456
20.165747,0.0,5004,,696388,854160,370140,484020,147456
21.798365,0.0,5004,,696616,853932,369916,484016,147456
24.731182,0.26881722,5004,,696828,853720,369404,484316,147456
20.221607,0.0,5004,,696904,853644,369172,484472,147456
18.10585,0.0,5004,,697028,853520,369048,484472,147456
17.948717,0.0,5004,,697744,852804,368332,484472,147456
22.788204,0.0,5004,,697908,852640,368176,484464,147456
22.191011,0.0,5004,,698100,852448,367976,484472,147456
24.533333,0.26666668,5004,,698176,852372,367900,484472,147456
21.798365,0.0,5004,,698424,852124,367652,484472,147456
22.75281,0.0,5004,,698548,852000,367528,484472,147456
28.609625,0.0,5004,,701264,849284,363404,485880,147456
56.743004,0.2544529,5004,,690352,860196,370008,490188,147456
38.63014,0.0,5004,,692336,858212,365516,492696,147456
40.526318,0.0,5004,,683720,866828,372656,494172,147456
34.173668,0.0,5004,,683332,867216,371724,495492,147456
51.06952,0.0,5004,,690688,859860,359608,500252,147456
28.494623,0.53763443,5004,,693200,857348,359320,498028,147456
20.84507,0.0,5004,,691720,858828,360692,498136,147456
38.337803,0.0,5004,,690428,860120,357240,502880,147456
34.74576,0.0,5004,,689956,860592,354296,506296,147456
30.0,0.0,5004,,689772,860776,354460,506316,147456
19.08832,0.0,5004,,690704,859844,354816,505028,147456
18.88889,0.0,5004,,690756,859792,354880,504912,147456
33.426186,0.0,5004,,690560,859988,347848,512264,147456
28.612717,0.0,5004,,688452,862096,349496,512600,147456
27.747253,0.2747253,5004,,689388,861160,349740,511420,147456
23.323616,0.0,5004,,689480,861068,349696,511372,147456
30.38674,0.0,5004,,684756,865792,354432,511360,147456
46.756756,0.27027026,5004,,691960,858588,338144,520444,147456
39.779007,0.5524862,5004,,697084,853464,321744,531720,147456
22.946177,0.0,5004,,690352,860196,328400,531796,147456
26.470589,0.0,5004,,689972,860576,328744,531832,147456
26.631853,0.0,5004,,689988,860560,328716,531844,147456
42.63566,0.0,5004,,684948,865600,346264,519336,147456
15.831135,3.1662269,5004,,675864,874684,390796,483888,147456
7.795699,2.419355,5004,,673968,876580,393724,482856,147456
10.382514,4.0983605,5004,,676612,873936,385008,488992,147456
15.691489,0.5319149,5004,,675808,874740,392404,482336,147456
0.26666668,0.26666668,5004,,675848,874700,392248,482452,147456
7.1618037,0.0,5004,,670992,879556,396948,482608,147456
3.504043,0.0,5004,,671188,879360,396712,482648,147456
15.258856,0.0,5004,,672076,878472,395672,482800,147456
9.473684,0.0,5004,,687832,862716,366448,496196,147456
21.409214,0.2710027,5004,,676528,874020,384004,490040,147456
34.594593,0.0,5004,,685072,865476,356916,508560,147456
8.695652,0.0,5004,,666708,883840,390288,493552,147456
9.651475,0.0,5004,,667064,883484,389484,494000,147456
15.053763,0.0,5004,,666624,883924,388524,495400,147456
10.704226,0.28169015,5004,,666300,884248,388624,495624,147456
7.1240106,0.0,5004,,667320,883228,387604,495624,147456
4.7619047,0.0,5004,,667608,882940,387264,495676,147456
1.8666667,0.0,5004,,667532,883016,387340,495676,147456
1.591512,0.265252,5004,,667432,883116,387440,495676,147456
3.3942559,0.0,5004,,667496,883052,387376,495676,147456
29.36508,0.0,5004,,678668,871880,354992,516888,147456
22.404371,0.0,5004,,679568,870980,346084,524908,147456
12.997348,0.265252,5004,,668820,881728,382844,498884,147456
1.8087856,0.0,5004,,668588,881960,383108,498852,147456
32.27513,0.0,5004,,698352,852196,282784,569412,147456
20.28169,0.0,5004,,686392,864156,310140,554016,147456
16.713093,0.0,5004,,690580,859968,303572,556396,147456
12.9577465,0.0,5004,,690684,859864,303520,556476,147456
11.699164,0.27855152,5004,,690788,859760,303388,556496,147456
10.46832,0.2754821,5004,,690856,859692,303208,556484,147456
3.314917,0.0,5004,,684500,866048,309548,556500,147456
13.333333,0.26666668,5004,,694000,856548,299388,557160,147456
11.748634,0.0,5004,,692684,857864,297884,559980,147456
8.042895,0.0,5004,,692836,857712,297760,559952,147456
2.077922,0.0,5004,,691768,858780,298876,559952,147456
7.277628,0.0,5004,,691820,858728,298628,560100,147456
7.2972975,0.27027026,5004,,692256,858292,298184,560108,147456
18.25397,0.0,5004,,690188,860360,300248,560112,147456
14.814815,0.0,5004,,689144,861404,303204,558324,147456
24.80211,0.26385224,5004,,691936,858612,299060,559552,147456
18.65285,0.0,5004,,695080,855468,264288,591180,147456
10.666667,0.0,5004,,697880,852668,294616,558052,147456
11.369509,0.0,5004,,695996,854552,292420,562132,147456
24.739584,0.0,5004,,696612,853936,293896,560040,147456
30.263159,0.0,5004,,695392,855156,297096,558060,147456
25.265957,0.26595744,5004,,694816,855732,295624,560108,147456
41.20603,0.0,5004,,694764,855784,295748,560112,147456
19.35484,0.0,5004,,695380,855168,297112,558056,147456
32.975872,0.0,5004,,694684,855864,294700,561164,147456
25.40107,0.0,5004,,693736,856812,289492,567320,147456
38.845146,0.2624672,5004,,694140,856408,289104,567304,147456
25.706942,0.0,5004,,695620,854928,291712,563216,147456
27.077747,0.0,5004,,694004,856544,293332,563212,147456
25.661375,0.0,5004,,694476,856072,292856,563216,147456
35.809017,0.0,5004,,695020,855528,292312,563216,147456
18.205805,0.26385224,5004,,696376,854172,296080,558092,147456
8.616188,0.0,5004,,696120,854428,296328,558100,147456
1.5384616,0.0,5004,,696580,853968,296948,557020,147456
0.25188917,0.0,5004,,696588,853960,296940,557020,147456
30.31088,0.0,5004,,695908,854640,292476,562164,147456
34.10853,0.0,5004,,695912,854636,291588,563172,147456
23.262032,0.26737967,5004,,696800,853748,290568,563180,147456
41.494846,0.0,5004,,696788,853760,290492,563268,147456
30.829016,0.0,5004,,697136,853412,290120,563292,147456
36.010365,0.0,5004,,697120,853428,290120,563308,147456
32.545933,0.0,5004,,697852,852696,294516,558180,147456
16.137566,0.52910054,5004,,697024,853524,296396,557128,147456
31.782946,0.25839794,5004,,697296,853252,287756,565496,147456
62.365593,0.0,5004,,698576,851972,263056,588916,147456
36.387436,0.0,5004,,699868,850680,278192,572536,147456
41.17647,0.0,5004,,699092,851456,279908,571548,147456
29.945055,0.2747253,5004,,699212,851336,279780,571556,147456
26.541555,0.0,5004,,697888,852660,293408,559300,147456
23.641304,0.0,5004,,697744,852804,293536,559268,147456
43.979057,0.0,5004,,698772,851776,281400,570376,147456
32.7027,0.0,5004,,701164,849384,280508,568876,147456
24.930748,0.0,5004,,699440,851108,302960,548148,147456
41.48936,0.5319149,5004,,698428,852120,295768,556352,147456
35.026737,0.0,5004,,699144,851404,298124,553280,147456
41.388176,0.0,5004,,698644,851904,298744,553284,147456
38.37838,0.0,5004,,699388,851160,297876,553284,147456
38.031914,0.0,5004,,699192,851356,302172,549184,147456
31.182796,0.0,5004,,699416,851132,302960,548172,147456
27.472527,0.0,5004,,699252,851296,304200,547096,147456
30.133333,0.0,5004,,699212,851336,304240,547096,147456
33.333332,0.0,5004,,699360,851188,304092,547096,147456
31.382978,0.0,5004,,699324,851224,304124,547100,147456
33.074936,0.0,5004,,699200,851348,304248,547100,147456
41.935482,0.53763443,5004,,698280,852268,300032,552236,147456
39.509537,0.0,5004,,698276,852272,300032,552240,147456
38.227146,0.0,5004,,699148,851400,303256,548144,147456
44.23077,0.0,5004,,696308,854240,286648,567592,147456
45.066666,0.0,5004,,699164,851384,299152,552232,147456
42.349728,0.0,5004,,698984,851564,299296,552268,147456
38.46154,0.0,5004,,697896,852652,301816,550836,147456
6.1007957,0.0,5004,,698712,851836,302112,549724,147456
8.533334,0.26666668,5004,,698708,851840,302112,549728,147456
13.157895,0.0,5004,,698884,851664,301864,549800,147456
13.972603,0.5479452,5004,,698868,851680,301880,549800,147456
2.610966,0.0,5004,,698868,851680,301880,549800,147456
0.7633588,0.0,5004,,698876,851672,301880,549792,147456
37.333332,0.0,5004,,697972,852576,290472,562104,147456
38.72679,0.0,5004,,698892,851656,298284,553372,147456
21.487604,0.5509642,5004,,698928,851620,301820,549800,147456
52.727272,0.0,5004,,708376,842172,279764,562408,147456
44.04145,0.25906736,5004,,710248,840300,275688,564656,147456
65.78249,0.0,5004,,713336,837212,271512,565736,147456
40.437157,0.0,5004,,717032,833516,300368,533148,147456
24.507042,0.0,5004,,713876,836672,307336,529336,147456
30.107527,0.0,5004,,712792,837756,308208,529548,147456
29.005526,0.2762431,5004,,712760,837788,308228,529560,147456
32.545933,0.0,5004,,712876,837672,308104,529568,147456
34.97268,0.0,5004,,715196,835352,304752,530600,147456
29.473684,0.0,5004,,715016,835532,304912,530620,147456
32.37598,0.2610966,5004,,715652,834896,303896,531000,147456
34.510868,0.0,5004,,714364,836184,304864,531320,147456
33.333332,0.0,5004,,714392,836156,304796,531360,147456
32.658226,0.0,5004,,714392,836156,304796,531360,147456
29.700272,0.0,5004,,714260,836288,304928,531360,147456
26.756756,0.27027026,5004,,714260,836288,304928,531360,147456
30.107527,0.0,5004,,714384,836164,304804,531360,147456
27.792208,0.0,5004,,714384,836164,304804,531360,147456
29.396326,0.0,5004,,714500,836048,304432,531616,147456
23.783783,0.0,5004,,714292,836256,304640,531616,147456
27.807487,0.26737967,5004,,715804,834744,302696,532048,147456
33.962265,0.0,5004,,720224,830324,296748,533576,147456
26.273458,0.536193,5004,,720136,830412,296752,533660,147456
46.194225,0.0,5004,,720260,830288,296628,533660,147456
29.945055,0.0,5004,,720508,830040,296380,533660,147456
27.173914,0.0,5004,,720432,830116,296456,533660,147456
29.396326,0.5249344,5004,,720508,830040,296380,533660,147456
26.890757,0.0,5004,,720636,829912,296256,533656,147456
26.30137,0.0,5004,,719888,830660,297000,533660,147456
28.301888,0.0,5004,,720012,830536,296876,533660,147456
25.205479,0.0,5004,,720128,830420,296760,533660,147456
30.790192,0.0,5004,,720928,829620,295960,533660,147456
39.22078,0.0,5004,,722924,827624,293792,533832,147456
31.92612,0.0,5004,,723264,827284,293452,533832,147456
29.155313,0.0,5004,,723384,827164,293328,533836,147456
34.464752,0.7832898,5004,,725016,825532,291220,534312,147456
32.552082,0.5208333,5004,,724472,826076,291724,534352,147456
34.491978,0.0,5004,,725624,824924,289356,535568,147456
34.852547,0.0,5004,,728724,821824,285608,536216,147456
31.31579,0.0,5004,,728924,821624,285408,536216,147456
26.702997,0.27247956,5004,,729048,821500,285284,536216,147456
27.54821,0.0,5004,,728068,822480,286128,536352,147456
30.294907,0.0,5004,,728028,822520,286152,536368,147456
29.110512,0.0,5004,,727564,822984,286616,536368,147456
25.141243,0.0,5004,,727564,822984,286616,536368,147456
27.837837,0.27027026,5004,,727936,822612,286244,536368,147456
28.45304,0.0,5004,,728184,822364,285996,536368,147456
27.653631,0.0,5004,,728080,822468,286096,536372,147456
28.4153,0.0,5004,,726072,824476,288104,536372,147456
26.256983,0.2793296,5004,,726072,824476,288104,536372,147456
30.38674,0.0,5004,,727060,823488,286616,536872,147456
29.649595,0.0,5004,,727312,823236,286368,536868,147456
29.919138,0.26954177,5004,,726860,823688,286816,536872,147456
45.658264,0.0,5004,,726928,823620,286748,536872,147456
27.049181,0.27322406,5004,,726928,823620,286748,536872,147456
28.918919,0.0,5004,,727052,823496,286624,536872,147456
38.4,0.0,5004,,732284,818264,279836,538428,147456
29.539295,0.0,5004,,732144,818404,279928,538476,147456
31.767956,0.0,5004,,732584,817964,282112,535852,147456
30.21978,0.2747253,5004,,732560,817988,282136,535852,147456
28.205128,0.0,5004,,732536,818012,282160,535852,147456
31.50685,0.0,5004,,732664,817884,282160,535848,147456
30.831099,0.0,5004,,732660,817888,282036,535852,147456
33.333332,0.26881722,5004,,733164,817384,283400,533984,147456
27.042253,0.0,5004,,733288,817260,283276,533984,147456
29.752066,0.0,5004,,733584,816964,282980,533984,147456
30.4,0.0,5004,,733544,817004,283020,533984,147456
30.27027,0.0,5004,,733532,817016,283020,533996,147456
33.692722,0.26954177,5004,,729076,821472,287476,533996,147456
30.163044,0.0,5004,,729572,820976,286980,533996,147456
33.68984,0.0,5004,,730952,819596,285096,534500,147456
33.24873,0.0,5004,,731300,819248,284748,534500,147456
