SeraphimDroid Record,Starting date and time:,2019-07-06-19-03-13,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),SeraphimDroid (Pid 11879) CPU usage (%),SeraphimDroid Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
2.425876,2.1563342,63256,,679696,870852,380392,490460,147456
2.1978023,1.9230769,63256,,680072,870476,380020,490456,147456
3.7634408,2.1505377,63256,,680068,870480,380020,490460,147456
1.1080333,1.6620499,63256,,680068,870480,380020,490460,147456
2.452316,1.3623978,63256,,679968,870580,380120,490460,147456
2.7027028,2.162162,63256,,679944,870604,380144,490460,147456
2.1857924,1.9125683,63256,,679944,870604,380144,490460,147456
1.8918918,1.3513514,63256,,679944,870604,380144,490460,147456
2.4456522,1.9021739,63256,,679944,870604,380144,490460,147456
2.1917808,1.9178082,63256,,679944,870604,380144,490460,147456
11.171662,1.6348774,63256,,681892,868656,378080,490576,147456
17.127071,3.038674,63256,,683964,866584,375876,490708,147456
9.139785,2.9569893,63256,,683436,867112,376404,490708,147456
3.0219781,2.1978023,63256,,683480,867068,376360,490708,147456
2.4590163,3.0054646,63256,,683548,867000,376292,490708,147456
3.0054646,2.1857924,63256,,683572,866976,376268,490708,147456
2.9810297,1.897019,63256,,682848,867700,376968,490708,147456
1.6483517,1.9230769,63256,,682328,868220,377512,490708,147456
2.4590163,1.9125683,63256,,682308,868240,377532,490708,147456
2.7027028,2.162162,63256,,682308,868240,377532,490708,147456
0.83102494,1.9390582,63256,,682208,868340,377632,490708,147456
3.0219781,1.9230769,63256,,682584,867964,377284,490680,147456
4.5698924,1.8817204,63256,,682588,867960,377284,490676,147456
1.9125683,1.9125683,63256,,682588,867960,377284,490676,147456
2.4590163,2.1857924,63256,,682588,867960,377284,490676,147456
2.7548208,2.2038567,63256,,682588,867960,377284,490676,147456
2.4,1.6,63256,,682588,867960,377284,490676,147456
1.0471205,1.0471205,63256,,682464,868084,377408,490676,147456
2.7027028,2.7027028,63256,,682464,868084,377408,490676,147456
1.3550136,1.3550136,63256,,682464,868084,377408,490676,147456
2.9810297,1.897019,63256,,682588,867960,377284,490676,147456
1.9125683,1.9125683,63256,,682712,867836,377160,490676,147456
1.907357,1.6348774,63256,,682712,867836,377160,490676,147456
2.1917808,1.9178082,63256,,682712,867836,377160,490676,147456
3.4946237,1.8817204,63256,,682712,867836,377160,490676,147456
1.9178082,1.6438357,63256,,682712,867836,377160,490676,147456
1.9021739,1.9021739,63256,,682712,867836,377160,490676,147456
1.9021739,2.7173913,63256,,682340,868208,377532,490676,147456
2.7173913,1.9021739,63256,,682340,868208,377532,490676,147456
1.3661202,1.0928962,63256,,682340,868208,377532,490676,147456
1.9283746,1.9283746,63256,,682340,868208,377532,490676,147456
3.7735848,2.9649596,63256,,682340,868208,377532,490676,147456
1.3404826,0.8042895,63256,,681224,869324,378648,490676,147456
0.26666668,1.3333334,63256,,681224,869324,378648,490676,147456
2.9333334,1.8666667,63256,,681348,869200,378524,490676,147456
1.8716577,1.8716577,63256,,681348,869200,378524,490676,147456
1.608579,1.3404826,63256,,681348,869200,378524,490676,147456
0.79787236,1.3297873,63256,,681472,869076,378400,490676,147456
1.856764,1.32626,63256,,681472,869076,378400,490676,147456
3.7234042,1.0638298,63256,,681612,868936,378260,490676,147456
1.2987013,1.038961,63256,,681596,868952,378276,490676,147456
0.536193,1.072386,63256,,681596,868952,378276,490676,147456
1.061008,1.061008,63256,,681720,868828,378152,490676,147456
1.3227513,1.3227513,63256,,681720,868828,378152,490676,147456
1.8617021,1.3297873,63256,,681844,868704,378028,490676,147456
2.617801,1.3089005,63256,,681844,868704,378028,490676,147456
1.8372704,1.312336,63256,,681968,868580,378028,490676,147456
2.1390374,1.6042781,63256,,681968,868580,377904,490676,147456
2.1390374,1.6042781,63256,,681968,868580,377904,490676,147456
0.54347825,1.6304348,63256,,682092,868456,377780,490676,147456
2.9490616,1.3404826,63256,,682340,868208,377532,490676,147456
2.368421,1.3157895,63256,,682464,868084,377408,490676,147456
1.8817204,1.6129032,63256,,682464,868084,377408,490676,147456
2.1505377,1.344086,63256,,682300,868248,377408,490840,147456
1.0958904,1.6438357,63256,,682424,868124,377284,490840,147456
2.173913,1.9021739,63256,,682448,868100,377384,490840,147456
2.4128687,1.608579,63256,,682408,868140,377284,490856,147456
1.344086,1.6129032,63256,,682532,868016,377160,490856,147456
2.1680217,1.897019,63256,,682532,868016,377160,490856,147456
2.393617,1.5957447,63256,,682660,867888,377036,490852,147456
14.285714,1.347709,63256,,684292,866256,375400,490856,147456
2.1798365,1.3623978,63256,,683888,866660,375804,490856,147456
2.3746703,1.5831134,63256,,683888,866660,375804,490856,147456
1.6172507,2.1563342,63256,,683764,866784,375928,490856,147456
1.3513514,1.3513514,63256,,683764,866784,375928,490856,147456
2.7472527,1.9230769,63256,,682744,867804,376948,490856,147456
3.4391534,1.8518518,63256,,682648,867900,377044,490856,147456
1.0899183,1.6348774,63256,,682648,867900,377044,490856,147456
2.9729729,1.8918918,63256,,681408,869140,378284,490856,147456
2.425876,1.8867924,63256,,681408,869140,378284,490856,147456
1.907357,1.907357,63256,,681408,869140,378284,490856,147456
1.9125683,1.9125683,63256,,681532,869016,378160,490856,147456
1.3586956,1.6304348,63256,,681532,869016,378160,490856,147456
1.8766756,1.608579,63256,,681532,869016,378160,490856,147456
2.4128687,1.608579,63256,,681532,869016,378160,490856,147456
3.2258065,2.419355,63256,,681532,869016,378160,490856,147456
1.5789474,1.0526316,63256,,681532,869016,378160,490856,147456
2.5906737,1.0362694,63256,,681532,869016,378160,490856,147456
1.3513514,1.8918918,63256,,681656,868892,378036,490856,147456
1.8867924,1.347709,63256,,681780,868768,377912,490856,147456
3.1914895,1.3297873,63256,,681904,868644,377912,490856,147456
2.1563342,1.6172507,63256,,681904,868644,377788,490856,147456
0.80862534,1.0781671,63256,,681904,868644,377788,490856,147456
1.8766756,1.608579,63256,,682028,868520,377664,490856,147456
2.122016,1.32626,63256,,682028,868520,377664,490856,147456
1.6042781,1.6042781,63256,,682028,868520,377664,490856,147456
1.8918918,1.6216216,63256,,682152,868396,377540,490856,147456
1.0869565,1.0869565,63256,,682152,868396,377540,490856,147456
2.173913,1.9021739,63256,,682152,868396,377540,490856,147456
1.3513514,1.8918918,63256,,682152,868396,377540,490856,147456
1.6042781,1.6042781,63256,,682276,868272,377540,490856,147456
2.122016,1.32626,63256,,682276,868272,377416,490856,147456
1.8766756,1.3404826,63256,,682276,868272,377416,490856,147456
1.6304348,1.6304348,63256,,682400,868148,377292,490856,147456
1.3513514,1.8918918,63256,,682400,868148,377292,490856,147456
1.3623978,1.907357,63256,,682524,868024,377168,490856,147456
1.6393442,1.9125683,63256,,682648,867900,377168,490856,147456
1.897019,1.6260163,63256,,682648,867900,377044,490856,147456
2.1276596,1.8617021,63256,,682648,867900,377044,490856,147456
6.0526314,1.5789474,63256,,682656,867892,377036,490856,147456
1.6438357,1.6438357,63256,,682648,867900,377044,490856,147456
3.2345014,1.8867924,63256,,682648,867900,377044,490856,147456
2.4064171,1.6042781,63256,,682648,867900,377044,490856,147456
1.8867924,1.8867924,63256,,681548,869000,378144,490856,147456
2.393617,1.3297873,63256,,681532,869016,378160,490856,147456
2.419355,1.8817204,63256,,681532,869016,378160,490856,147456
2.8795812,1.5706806,63256,,681656,868892,378036,490856,147456
2.6666667,1.6,63256,,681656,868892,378036,490856,147456
4.4736843,1.5789474,63256,,681656,868892,378036,490856,147456
1.6216216,1.6216216,63256,,681656,868892,378036,490856,147456
2.1563342,1.347709,63256,,682032,868516,377664,490852,147456
1.6129032,1.6129032,63256,,682028,868520,377664,490856,147456
2.6809652,1.608579,63256,,681904,868644,377788,490856,147456
1.6260163,1.897019,63256,,681904,868644,377788,490856,147456
1.369863,1.6438357,63256,,682160,868388,377532,490856,147456
1.0869565,1.6304348,63256,,682160,868388,377532,490856,147456
2.144772,1.608579,63256,,682160,868388,377532,490856,147456
2.9569893,2.1505377,63256,,682160,868388,377532,490856,147456
1.3550136,1.897019,63256,,682284,868264,377408,490856,147456
2.688172,1.6129032,63256,,682284,868264,377408,490856,147456
12.195122,1.3550136,63256,,683976,866572,375716,490856,147456
1.8918918,1.6216216,63256,,684144,866404,375548,490856,147456
1.8918918,1.6216216,63256,,684144,866404,375548,490856,147456
1.369863,1.9178082,63256,,684268,866280,375424,490856,147456
1.6042781,1.3368984,63256,,684268,866280,375424,490856,147456
1.3513514,1.6216216,63256,,684092,866456,375600,490856,147456
2.1680217,1.897019,63256,,684144,866404,375548,490856,147456
2.9729729,1.6216216,63256,,684268,866280,375424,490856,147456
0.5464481,1.6393442,63256,,684268,866280,375424,490856,147456
2.9490616,1.8766756,63256,,684268,866280,375424,490856,147456
4.5945945,1.8918918,63256,,684440,866108,375252,490856,147456
2.173913,1.6304348,63256,,684392,866156,375300,490856,147456
2.7247956,1.907357,63256,,684392,866156,375300,490856,147456
2.1798365,1.907357,63256,,684392,866156,375300,490856,147456
3.7837837,2.162162,63256,,684392,866156,375300,490856,147456
1.6304348,1.6304348,63256,,683192,867356,376500,490856,147456
1.0582011,1.8518518,63256,,683152,867396,376540,490856,147456
3.9682539,1.3227513,63256,,683152,867396,376540,490856,147456
1.9230769,1.9230769,63256,,681952,868596,377740,490856,147456
1.9021739,2.173913,63256,,681912,868636,377780,490856,147456
1.9230769,2.1978023,63256,,682036,868512,377656,490856,147456
2.7100272,1.897019,63256,,682036,868512,377656,490856,147456
1.3623978,1.907357,63256,,682036,868512,377656,490856,147456
1.0899183,1.3623978,63256,,682160,868388,377532,490856,147456
1.6348774,1.6348774,63256,,682160,868388,377532,490856,147456
1.6393442,1.9125683,63256,,682284,868264,377408,490856,147456
2.419355,1.8817204,63256,,682284,868264,377408,490856,147456
2.7247956,1.6348774,63256,,682284,868264,377408,490856,147456
1.0840108,1.6260163,63256,,682408,868140,377284,490856,147456
1.6348774,1.6348774,63256,,682408,868140,377284,490856,147456
2.7027028,1.8918918,63256,,682532,868016,377160,490856,147456
1.3550136,1.897019,63256,,682532,868016,377160,490856,147456
2.7027028,1.6216216,63256,,682532,868016,377160,490856,147456
1.6260163,1.897019,63256,,682656,867892,377036,490856,147456
1.3404826,1.608579,63256,,682656,867892,377036,490856,147456
2.1333334,1.6,63256,,682904,867644,376788,490856,147456
1.344086,1.6129032,63256,,682904,867644,376788,490856,147456
1.6,1.6,63256,,683028,867520,376788,490856,147456
1.8867924,1.347709,63256,,683028,867520,376664,490856,147456
6.133333,1.6,63256,,683160,867388,376532,490856,147456
1.0695187,1.3368984,63256,,683052,867496,376640,490856,147456
2.1276596,1.3297873,63256,,683152,867396,376540,490856,147456
0.82191783,1.9178082,63256,,683152,867396,376540,490856,147456
1.344086,1.344086,63256,,683152,867396,376540,490856,147456
0.5494506,1.3736264,63256,,683152,867396,376540,490856,147456
0.5181347,1.0362694,63256,,683152,867396,376540,490856,147456
2.0565553,1.0282776,63256,,683152,867396,376540,490856,147456
1.5706806,1.0471205,63256,,683276,867272,376416,490856,147456
0.5249344,0.78740156,63256,,683400,867148,376416,490856,147456
1.0498688,1.312336,63256,,682904,867644,376788,490856,147456
1.8372704,1.0498688,63256,,683032,867516,376664,490852,147456
1.5873016,1.0582011,63256,,683028,867520,376664,490856,147456
0.2680965,1.3404826,63256,,683028,867520,376664,490856,147456
3.1578948,1.5789474,63256,,683028,867520,376664,490856,147456
1.8617021,1.5957447,63256,,682036,868512,377656,490856,147456
1.8421053,1.3157895,63256,,682036,868512,377656,490856,147456
2.4324324,1.6216216,63256,,682036,868512,377656,490856,147456
1.3623978,2.1798365,63256,,682036,868512,377656,490856,147456
1.3513514,1.6216216,63256,,682036,868512,377656,490856,147456
1.9230769,1.9230769,63256,,681916,868632,377780,490852,147456
16.89008,1.8766756,63256,,682708,867840,377084,490856,147456
1.3550136,1.6260163,63256,,682656,867892,377036,490856,147456
2.1563342,1.6172507,63256,,682656,867892,377036,490856,147456
2.6595745,1.3297873,63256,,682780,867768,376912,490856,147456
1.344086,1.8817204,63256,,682780,867768,376912,490856,147456
2.1857924,1.9125683,63256,,679032,871516,380660,490856,147456
2.688172,1.8817204,63256,,679060,871488,380632,490856,147456
3.4946237,1.8817204,63256,,679060,871488,380632,490856,147456
1.6393442,2.1857924,63256,,679060,871488,380632,490856,147456
2.9569893,1.8817204,63256,,679060,871488,380632,490856,147456
2.173913,1.9021739,63256,,679168,871380,380508,490872,147456
2.9490616,1.608579,63256,,679168,871380,380508,490872,147456
2.4324324,1.6216216,63256,,679168,871380,380508,490872,147456
2.1857924,1.9125683,63256,,679168,871380,380508,490872,147456
2.1390374,1.6042781,63256,,679292,871256,380384,490872,147456
1.9021739,1.9021739,63256,,679292,871256,380384,490872,147456
1.3020834,1.0416666,63256,,679416,871132,380260,490872,147456
1.6260163,1.6260163,63256,,679416,871132,380260,490872,147456
1.8867924,2.1563342,63256,,679540,871008,380136,490872,147456
2.9333334,1.6,63256,,679540,871008,380136,490872,147456
1.6348774,1.6348774,63256,,679664,870884,380012,490872,147456
3.4946237,1.6129032,63256,,679664,870884,380012,490872,147456
1.9021739,2.173913,63256,,679788,870760,379888,490872,147456
3.5135136,2.162162,63256,,679540,871008,380136,490872,147456
1.0840108,1.6260163,63256,,679540,871008,380136,490872,147456
1.6483517,1.6483517,63256,,679540,871008,380136,490872,147456
2.144772,2.144772,63256,,679540,871008,380136,490872,147456
1.3333334,0.8,63256,,679540,871008,380136,490872,147456
2.356021,1.0471205,63256,,678300,872248,381376,490872,147456
2.6666667,1.6,63256,,678424,872124,381376,490872,147456
1.6438357,1.6438357,63256,,678424,872124,381252,490872,147456
0.2680965,1.3404826,63256,,678424,872124,381252,490872,147456
1.3513514,1.6216216,63256,,678424,872124,381252,490872,147456
1.081081,1.6216216,63256,,678424,872124,381252,490872,147456
2.4128687,1.608579,63256,,678424,872124,381252,490872,147456
1.8766756,1.608579,63256,,678424,872124,381252,490872,147456
1.0781671,1.347709,63256,,678424,872124,381252,490872,147456
2.4324324,1.6216216,63256,,678424,872124,381252,490872,147456
1.6042781,1.3368984,63256,,678424,872124,381252,490872,147456
3.2520325,1.6260163,63256,,678424,872124,381252,490872,147456
1.344086,1.6129032,63256,,678424,872124,381252,490872,147456
2.162162,1.6216216,63256,,678424,872124,381252,490872,147456
1.9021739,2.173913,63256,,678424,872124,381252,490872,147456
2.1680217,1.6260163,63256,,678424,872124,381252,490872,147456
1.3586956,1.6304348,63256,,678548,872000,381128,490872,147456
1.8666667,1.6,63256,,678548,872000,381128,490872,147456
2.1390374,1.6042781,63256,,678672,871876,381004,490872,147456
2.65252,1.061008,63256,,678732,871816,380508,491308,147456
2.6385224,1.5831134,63256,,678892,871656,380384,491272,147456
40.0,2.7027028,63256,,682912,867636,363996,503724,147456
67.84741,1.907357,63256,,705540,845008,354004,491136,147456
25.54945,1.9230769,63256,,713520,837028,357316,479712,147456
19.20904,1.9774011,63256,,710604,839944,356836,483108,147456
14.713897,2.7247956,63256,,709912,840636,355576,485060,147456
9.863013,3.5616438,63256,,707028,843520,357860,485660,147456
17.520216,3.2345014,63256,,706140,844408,357044,487364,147456
5.449591,2.1798365,63256,,705716,844832,357208,487624,147456
17.127071,9.392265,63256,,695380,855168,349580,505564,147456
37.362637,29.395605,63256,,703272,847276,336176,511100,147456
29.972752,20.980927,63256,,700388,850160,344288,505872,147456
24.444445,2.2222223,63256,,704024,846524,348076,498448,147456
7.9452057,3.5616438,63256,,705260,845288,346832,498456,147456
8.264462,3.030303,63256,,701208,849340,350968,498372,147456
10.655738,7.103825,63256,,703532,847016,348640,498376,147456
7.8167114,4.3126683,63256,,701344,849204,350744,498460,147456
7.084469,4.0871935,63256,,702124,848424,349964,498460,147456
4.0871935,2.7247956,63256,,701960,848588,350128,498460,147456
3.269755,1.6348774,63256,,702208,848340,349880,498460,147456
17.473118,2.688172,63256,,701516,849032,350564,498468,147456
2.5,2.5,63256,,699524,851024,352476,498548,147456
4.494382,1.6853932,63256,,699560,850988,352436,498552,147456
11.731844,1.9553072,63256,,699840,850708,351796,498912,147456
2.2284122,1.9498607,63256,,699872,850676,351692,498984,147456
11.680912,1.7094017,63256,,700108,850440,351452,498988,147456
7.2972975,1.6216216,63256,,700316,850232,350876,499356,147456
13.623979,1.907357,63256,,697668,852880,353428,499452,147456
1.8421053,1.3157895,63256,,697868,852680,353180,499500,147456
9.3199,1.0075567,63256,,697992,852556,353056,499500,147456
10.597826,1.0869565,63256,,698388,852160,352660,499500,147456
18.020304,0.7614213,63256,,698364,852184,352684,499500,147456
12.2015915,0.795756,63256,,697256,853292,353784,499508,147456
13.821138,0.8130081,63256,,697140,853408,353908,499500,147456
14.705882,0.80213904,63256,,697132,853416,353916,499500,147456
16.062176,0.77720207,63256,,697092,853456,353956,499500,147456
13.83812,1.0443864,63256,,697092,853456,353956,499500,147456
4.657534,0.82191783,63256,,697092,853456,353956,499500,147456
2.4456522,1.9021739,63256,,697216,853332,353832,499500,147456
9.944752,1.3812155,63256,,697084,853464,353964,499500,147456
10.427808,1.0695187,63256,,697084,853464,353964,499500,147456
1.6483517,1.6483517,63256,,697200,853348,353848,499500,147456
0.80213904,1.3368984,63256,,697200,853348,353848,499500,147456
2.6455026,1.8518518,63256,,697200,853348,353848,499500,147456
2.1680217,1.897019,63256,,697184,853364,353864,499500,147456
3.2258065,2.1505377,63256,,697308,853240,353740,499500,147456
1.8324608,1.3089005,63256,,697308,853240,353740,499500,147456
0.5221932,0.7832898,63256,,697432,853116,353616,499500,147456
2.910053,1.5873016,63256,,697432,853116,353616,499500,147456
1.8666667,1.6,63256,,697432,853116,353616,499500,147456
3.7533512,1.3404826,63256,,697440,853108,353608,499500,147456
1.3157895,1.5789474,63256,,697308,853240,353740,499500,147456
0.2617801,1.0471205,63256,,697308,853240,353740,499500,147456
0.5221932,0.5221932,63256,,697308,853240,353740,499500,147456
0.2610966,1.0443864,63256,,697308,853240,353740,499500,147456
1.2919897,0.7751938,63256,,697308,853240,353740,499500,147456
1.2987013,1.038961,63256,,696440,854108,354608,499500,147456
1.3020834,1.0416666,63256,,696440,854108,354608,499500,147456
2.8205128,1.2820513,63256,,696440,854108,354608,499500,147456
2.3622048,1.312336,63256,,696440,854108,354608,499500,147456
0.8108108,1.6216216,63256,,696440,854108,354608,499500,147456
2.4324324,1.6216216,63256,,696440,854108,354608,499500,147456
2.4324324,1.8918918,63256,,696220,854328,354828,499500,147456
0.8152174,1.3586956,63256,,696376,854172,354844,499500,147456
1.0752689,1.6129032,63256,,696328,854220,354720,499500,147456
1.6260163,1.3550136,63256,,696460,854088,354596,499492,147456
0.53908354,1.6172507,63256,,696576,853972,354472,499500,147456
2.910053,1.5873016,63256,,696576,853972,354472,499500,147456
1.0443864,1.0443864,63256,,696692,853856,354356,499500,147456
0.7853403,1.0471205,63256,,696684,853864,354364,499500,147456
1.305483,1.0443864,63256,,696808,853740,354240,499500,147456
6.878307,1.0582011,63256,,697540,853008,353516,499492,147456
11.968085,1.3297873,63256,,699040,851508,352008,499500,147456
1.8041238,1.0309278,63256,,699040,851508,352008,499500,147456
1.6042781,1.8716577,63256,,699164,851384,351884,499500,147456
2.7027028,1.6216216,63256,,699164,851384,351884,499500,147456
2.6809652,1.608579,63256,,699288,851260,351760,499500,147456
2.65252,1.591512,63256,,698544,852004,352504,499500,147456
0.53475934,1.6042781,63256,,698668,851880,352380,499500,147456
1.0471205,0.7853403,63256,,698668,851880,352380,499500,147456
1.3297873,1.3297873,63256,,698792,851756,352256,499500,147456
0.8174387,1.6348774,63256,,698792,851756,352256,499500,147456
3.504043,1.8867924,63256,,698792,851756,352256,499500,147456
1.8716577,1.3368984,63256,,698792,851756,352256,499500,147456
2.110818,1.8469657,63256,,698792,851756,352256,499500,147456
2.1052632,1.3157895,63256,,698792,851756,352256,499500,147456
1.8716577,1.3368984,63256,,698792,851756,352256,499500,147456
2.34375,1.5625,63256,,698296,852252,352752,499500,147456
0.7936508,1.3227513,63256,,698296,852252,352752,499500,147456
1.5584415,1.038961,63256,,698296,852252,352752,499500,147456
0.80862534,1.347709,63256,,698296,852252,352752,499500,147456
2.4456522,2.173913,63256,,697096,853452,353952,499500,147456
0.27027026,1.6216216,63256,,697056,853492,353992,499500,147456
1.6438357,1.6438357,63256,,697056,853492,353992,499500,147456
3.4946237,1.8817204,63256,,697180,853368,353992,499500,147456
1.9178082,1.9178082,63256,,697180,853368,353868,499500,147456
0.8152174,1.6304348,63256,,697164,853384,353868,499516,147456
2.0671835,1.2919897,63256,,697288,853260,353744,499516,147456
1.0443864,1.0443864,63256,,697288,853260,353744,499516,147456
1.8421053,1.0526316,63256,,697412,853136,353620,499516,147456
1.6042781,1.6042781,63256,,697416,853132,353620,499512,147456
1.3020834,1.0416666,63256,,697536,853012,353496,499516,147456
1.0362694,1.0362694,63256,,697536,853012,353496,499516,147456
1.8041238,1.5463917,63256,,697536,853012,353496,499516,147456
1.2953368,1.2953368,63256,,697660,852888,353372,499516,147456
1.0471205,0.7853403,63256,,697660,852888,353372,499516,147456
1.5503876,1.0335917,63256,,697788,852760,353248,499512,147456
0.5221932,0.7832898,63256,,697784,852764,353248,499516,147456
0.78125,0.5208333,63256,,697908,852640,353124,499516,147456
0.7853403,1.0471205,63256,,697908,852640,353124,499516,147456
5.5555553,1.5873016,63256,,698032,852516,353000,499516,147456
2.094241,1.5706806,63256,,698032,852516,353000,499516,147456
1.3368984,1.6042781,63256,,698156,852392,352876,499516,147456
1.0582011,1.3227513,63256,,698156,852392,352876,499516,147456
0.5208333,0.78125,63256,,698156,852392,352876,499516,147456
1.3192612,1.3192612,63256,,698280,852268,352752,499516,147456
0.8042895,1.3404826,63256,,698280,852268,352752,499516,147456
1.5706806,1.0471205,63256,,698404,852144,352628,499516,147456
3.9267015,2.094241,63256,,698404,852144,352628,499516,147456
2.1798365,1.907357,63256,,698404,852144,352628,499516,147456
2.1333334,1.3333334,63256,,698528,852020,352504,499516,147456
2.1164021,1.3227513,63256,,698528,852020,352504,499516,147456
1.5789474,1.5789474,63256,,698528,852020,352504,499516,147456
0.8264463,1.6528926,63256,,698528,852020,352504,499516,147456
1.3586956,1.6304348,63256,,698528,852020,352504,499516,147456
2.162162,1.6216216,63256,,698660,851888,352380,499508,147456
1.3513514,1.3513514,63256,,698652,851896,352380,499516,147456
0.5319149,1.0638298,63256,,697660,852888,353372,499516,147456
1.3297873,1.5957447,63256,,697784,852764,353248,499516,147456
1.3089005,1.0471205,63256,,697784,852764,353248,499516,147456
0.26385224,1.055409,63256,,697908,852640,353124,499516,147456
10.958904,2.1917808,63256,,698732,851816,352300,499516,147456
2.425876,1.347709,63256,,699024,851524,352008,499516,147456
0.536193,1.3404826,63256,,699024,851524,352008,499516,147456
1.0498688,1.0498688,63256,,699148,851400,351884,499516,147456
1.5706806,0.7853403,63256,,699164,851384,351868,499516,147456
1.0416666,0.78125,63256,,697964,852584,353068,499516,147456
1.3020834,1.0416666,63256,,697900,852648,353132,499516,147456
0.0,0.7894737,63256,,697900,852648,353132,499516,147456
1.32626,1.32626,63256,,697900,852648,353132,499516,147456
1.305483,1.0443864,63256,,697900,852648,353132,499516,147456
1.856764,1.061008,63256,,698024,852524,353008,499516,147456
1.8617021,1.3297873,63256,,698024,852524,353008,499516,147456
1.3513514,1.6216216,63256,,698024,852524,353008,499516,147456
2.0887728,1.305483,63256,,698148,852400,353008,499516,147456
1.591512,1.32626,63256,,698148,852400,352884,499516,147456
2.688172,1.6129032,63256,,698148,852400,352884,499516,147456
1.8276763,1.305483,63256,,698148,852400,352884,499516,147456
1.344086,1.6129032,63256,,698272,852276,352760,499516,147456
1.3513514,1.3513514,63256,,698272,852276,352760,499516,147456
2.144772,1.608579,63256,,698396,852152,352636,499516,147456
2.4324324,1.6216216,63256,,698396,852152,352636,499516,147456
2.6455026,1.5873016,63256,,698520,852028,352512,499516,147456
1.3736264,1.9230769,63256,,698520,852028,352512,499516,147456
1.3623978,1.907357,63256,,698644,851904,352512,499516,147456
2.6809652,1.608579,63256,,698644,851904,352388,499516,147456
2.695418,2.1563342,63256,,698644,851904,352388,499516,147456
3.7333333,2.4,63256,,697776,852772,353256,499516,147456
2.1563342,1.8867924,63256,,697776,852772,353256,499516,147456
4.010695,1.6042781,63256,,697776,852772,353256,499516,147456
2.9891305,2.173913,63256,,697776,852772,353256,499516,147456
1.9230769,2.4725275,63256,,697776,852772,353256,499516,147456
0.7915567,1.055409,63256,,696536,854012,354496,499516,147456
1.5831134,1.5831134,63256,,696536,854012,354496,499516,147456
0.8,0.8,63256,,696536,854012,354496,499516,147456
1.6,1.3333334,63256,,696536,854012,354496,499516,147456
2.110818,1.3192612,63256,,696536,854012,354496,499516,147456
1.3586956,1.6304348,63256,,696660,853888,354372,499516,147456
2.695418,2.695418,63256,,696660,853888,354372,499516,147456
2.4064171,1.3368984,63256,,696784,853764,354372,499516,147456
5.540897,1.055409,63256,,696908,853640,354124,499516,147456
1.6129032,1.6129032,63256,,697032,853516,354000,499516,147456
2.1505377,1.8817204,63256,,697032,853516,354000,499516,147456
2.673797,1.3368984,63256,,697032,853516,354000,499516,147456
3.1914895,1.8617021,63256,,697032,853516,354000,499516,147456
2.4657533,2.1917808,63256,,697156,853392,353876,499516,147456
2.393617,1.0638298,63256,,697156,853392,353876,499516,147456
1.0416666,1.3020834,63256,,697280,853268,353752,499516,147456
2.5773196,0.77319586,63256,,697404,853144,353628,499516,147456
0.8042895,1.608579,63256,,697528,853020,353504,499516,147456
1.061008,1.32626,63256,,697528,853020,353504,499516,147456
0.5221932,0.7832898,63256,,697528,853020,353504,499516,147456
0.530504,1.061008,63256,,697652,852896,353380,499516,147456
1.0666667,1.6,63256,,697652,852896,353380,499516,147456
2.1333334,1.3333334,63256,,697652,852896,353380,499516,147456
3.4210527,2.631579,63256,,697784,852764,353256,499508,147456
2.695418,2.9649596,63256,,697900,852648,353256,499516,147456
1.6260163,1.6260163,63256,,697900,852648,353132,499516,147456
2.9891305,2.173913,63256,,697900,852648,353132,499516,147456
1.0958904,1.9178082,63256,,698024,852524,353008,499516,147456
2.6809652,1.8766756,63256,,698024,852524,353008,499516,147456
15.718157,2.1680217,63256,,700476,850072,350556,499516,147456
3.7333333,1.8666667,63256,,700504,850044,350528,499516,147456
5.263158,2.631579,63256,,700380,850168,350652,499516,147456
0.8196721,1.6393442,63256,,700380,850168,350652,499516,147456
2.4128687,1.3404826,63256,,700380,850168,350652,499516,147456
1.6348774,1.907357,63256,,699680,850868,351352,499516,147456
1.0928962,1.9125683,63256,,698684,851864,351872,499516,147456
2.173913,1.9021739,63256,,698644,851904,352388,499516,147456
1.6483517,2.1978023,63256,,698644,851904,352388,499516,147456
2.452316,1.6348774,63256,,698768,851780,352264,499516,147456
2.4657533,1.6438357,63256,,698916,851632,352116,499516,147456
2.4390244,2.1680217,63256,,698892,851656,352140,499516,147456
2.695418,1.347709,63256,,698892,851656,352140,499516,147456
2.1798365,1.907357,63256,,699016,851532,352016,499516,147456
1.9178082,1.9178082,63256,,699016,851532,352016,499516,147456
1.8918918,1.8918918,63256,,699140,851408,352016,499516,147456
2.356021,1.3089005,63256,,699140,851408,351892,499516,147456
1.8867924,1.6172507,63256,,699140,851408,351892,499516,147456
2.144772,1.8766756,63256,,699264,851284,351768,499516,147456
3.4852548,1.608579,63256,,699264,851284,351768,499516,147456
2.1505377,1.8817204,63256,,699388,851160,351644,499516,147456
1.9021739,1.9021739,63256,,699388,851160,351644,499516,147456
2.3746703,1.055409,63256,,699512,851036,351644,499516,147456
2.1164021,1.3227513,63256,,699512,851036,351520,499516,147456
3.183024,1.856764,63256,,699512,851036,351520,499516,147456
